,barrels08,city08,city08U,cityA08,cityA08U,cityCD,cityE,cityUF,co2,co2A,co2TailpipeAGpm,co2TailpipeGpm,comb08,comb08U,combA08,combA08U,combE,combinedCD,combinedUF,cylinders,displ,drive,engId,eng_dscr,feScore,fuelCost08,fuelCostA08,fuelType,fuelType1,ghgScore,ghgScoreA,highway08,highway08U,highwayA08,highwayA08U,highwayCD,highwayE,highwayUF,hlv,hpv,id,lv2,lv4,make,model,mpgData,phevBlended,pv2,pv4,range,rangeCity,rangeCityA,rangeHwy,rangeHwyA,trany,UCity,UCityA,UHighway,UHighwayA,VClass,year,youSaveSpend,guzzler,trans_dscr,tCharger,sCharger,atvType,fuelType2,rangeA,evMotor,mfrCode,c240Dscr,charge240b,c240bDscr,createdOn,modifiedOn,startStop,phevCity,phevHwy,phevComb
43058,27.04636364,10,0.0,0,0.0,0.0,0.0,0.0,-1,-1,0.0,807.9090909,11,0.0,0,0.0,0.0,0.0,0.0,8.0,5.2,Rear-Wheel Drive,2850,,-1,6300,0,Regular,Regular Gasoline,-1,-1,12,0.0,0,0.0,0.0,0.0,0.0,0,0,1000,0,0,Dodge,B150/B250 Wagon 2WD,N,False,0,0,0,0.0,0.0,0.0,0.0,Automatic 3-spd,12.2222,0.0,16.6667,0.0,Vans,1985,-18750,,,,,,,,,,,0.0,,Tue Jan 01 00:00:00 EST 2013,Tue Jan 01 00:00:00 EST 2013,,0,0,0
43059,22.88538462,12,0.0,0,0.0,0.0,0.0,0.0,-1,-1,0.0,683.6153846,13,0.0,0,0.0,0.0,0.0,0.0,8.0,5.2,Rear-Wheel Drive,2850,,-1,5350,0,Regular,Regular Gasoline,-1,-1,15,0.0,0,0.0,0.0,0.0,0.0,0,0,1001,0,0,Dodge,B150/B250 Wagon 2WD,N,False,0,0,0,0.0,0.0,0.0,0.0,Automatic 3-spd,14.4444,0.0,21.0,0.0,Vans,1985,-14000,,,,,,,,,,,0.0,,Tue Jan 01 00:00:00 EST 2013,Tue Jan 01 00:00:00 EST 2013,,0,0,0
43060,22.88538462,11,0.0,0,0.0,0.0,0.0,0.0,-1,-1,0.0,683.6153846,13,0.0,0,0.0,0.0,0.0,0.0,8.0,5.2,Rear-Wheel Drive,2850,,-1,5350,0,Regular,Regular Gasoline,-1,-1,17,0.0,0,0.0,0.0,0.0,0.0,0,0,1002,0,0,Dodge,B150/B250 Wagon 2WD,N,False,0,0,0,0.0,0.0,0.0,0.0,Manual 4-spd,14.0,0.0,23.0,0.0,Vans,1985,-14000,,,,,,,,,,,0.0,,Tue Jan 01 00:00:00 EST 2013,Tue Jan 01 00:00:00 EST 2013,,0,0,0
43061,22.88538462,11,0.0,0,0.0,0.0,0.0,0.0,-1,-1,0.0,683.6153846,13,0.0,0,0.0,0.0,0.0,0.0,8.0,5.2,Rear-Wheel Drive,2859,(FFS),-1,5350,0,Regular,Regular Gasoline,-1,-1,17,0.0,0,0.0,0.0,0.0,0.0,0,0,1003,0,0,Dodge,B150/B250 Wagon 2WD,N,False,0,0,0,0.0,0.0,0.0,0.0,Manual 4-spd,13.0,0.0,23.0769,0.0,Vans,1985,-14000,,,,,,,,,,,0.0,,Tue Jan 01 00:00:00 EST 2013,Tue Jan 01 00:00:00 EST 2013,,0,0,0
43062,29.751,9,0.0,0,0.0,0.0,0.0,0.0,-1,-1,0.0,888.7,10,0.0,0,0.0,0.0,0.0,0.0,8.0,5.9,Rear-Wheel Drive,2890,,-1,6950,0,Regular,Regular Gasoline,-1,-1,11,0.0,0,0.0,0.0,0.0,0.0,0,0,1004,0,0,Dodge,B150/B250 Wagon 2WD,N,False,0,0,0,0.0,0.0,0.0,0.0,Automatic 3-spd,11.0,0.0,15.0,0.0,Vans,1985,-22000,,,,,,,,,,,0.0,,Tue Jan 01 00:00:00 EST 2013,Tue Jan 01 00:00:00 EST 2013,,0,0,0
43063,29.751,10,0.0,0,0.0,0.0,0.0,0.0,-1,-1,0.0,888.7,10,0.0,0,0.0,0.0,0.0,0.0,8.0,5.2,Rear-Wheel Drive,2854,(FFS),-1,6950,0,Regular,Regular Gasoline,-1,-1,11,0.0,0,0.0,0.0,0.0,0.0,0,0,1005,0,0,Dodge,B350 Wagon 2WD,N,False,0,0,0,0.0,0.0,0.0,0.0,Automatic 3-spd,12.0,0.0,15.0,0.0,Vans,1985,-22000,,,,,,,,,,,0.0,,Tue Jan 01 00:00:00 EST 2013,Tue Jan 01 00:00:00 EST 2013,,0,0,0
43064,29.751,10,0.0,0,0.0,0.0,0.0,0.0,-1,-1,0.0,888.7,10,0.0,0,0.0,0.0,0.0,0.0,8.0,5.2,Rear-Wheel Drive,2850,,-1,6950,0,Regular,Regular Gasoline,-1,-1,11,0.0,0,0.0,0.0,0.0,0.0,0,0,1006,0,0,Dodge,B350 Wagon 2WD,N,False,0,0,0,0.0,0.0,0.0,0.0,Automatic 3-spd,12.0,0.0,15.0,0.0,Vans,1985,-22000,,,,,,,,,,,0.0,,Tue Jan 01 00:00:00 EST 2013,Tue Jan 01 00:00:00 EST 2013,,0,0,0
43065,29.751,9,0.0,0,0.0,0.0,0.0,0.0,-1,-1,0.0,888.7,10,0.0,0,0.0,0.0,0.0,0.0,8.0,5.9,Rear-Wheel Drive,2890,,-1,6950,0,Regular,Regular Gasoline,-1,-1,10,0.0,0,0.0,0.0,0.0,0.0,0,0,1007,0,0,Dodge,B350 Wagon 2WD,N,False,0,0,0,0.0,0.0,0.0,0.0,Automatic 3-spd,11.0,0.0,14.0,0.0,Vans,1985,-22000,,,,,,,,,,,0.0,,Tue Jan 01 00:00:00 EST 2013,Tue Jan 01 00:00:00 EST 2013,,0,0,0
43066,22.88538462,12,0.0,0,0.0,0.0,0.0,0.0,-1,-1,0.0,683.6153846,13,0.0,0,0.0,0.0,0.0,0.0,6.0,4.9,Rear-Wheel Drive,3702,(FFS),-1,5350,0,Regular,Regular Gasoline,-1,-1,15,0.0,0,0.0,0.0,0.0,0.0,0,0,1008,0,0,Ford,E150 Club Wagon,N,False,0,0,0,0.0,0.0,0.0,0.0,Automatic 3-spd,15.0,0.0,20.0,0.0,Vans,1985,-14000,,,,,,,,,,,0.0,,Tue Jan 01 00:00:00 EST 2013,Tue Jan 01 00:00:00 EST 2013,,0,0,0
43067,21.25071429,13,0.0,0,0.0,0.0,0.0,0.0,-1,-1,0.0,634.7857143,14,0.0,0,0.0,0.0,0.0,0.0,6.0,4.9,Rear-Wheel Drive,3705,(FFS),-1,4950,0,Regular,Regular Gasoline,-1,-1,17,0.0,0,0.0,0.0,0.0,0.0,0,0,1009,0,0,Ford,E150 Club Wagon,N,False,0,0,0,0.0,0.0,0.0,0.0,Automatic 4-spd,16.0,0.0,23.0,0.0,Vans,1985,-12000,,,,,,,,,,,0.0,,Tue Jan 01 00:00:00 EST 2013,Tue Jan 01 00:00:00 EST 2013,,0,0,0
43068,18.594375,15,0.0,0,0.0,0.0,0.0,0.0,-1,-1,0.0,555.4375,16,0.0,0,0.0,0.0,0.0,0.0,6.0,4.9,Rear-Wheel Drive,3700,(FFS),-1,4350,0,Regular,Regular Gasoline,-1,-1,17,0.0,0,0.0,0.0,0.0,0.0,0,0,1010,0,0,Ford,E150 Club Wagon,N,False,0,0,0,0.0,0.0,0.0,0.0,Manual 4-spd,18.0,0.0,24.0,0.0,Vans,1985,-9000,,,,,,,,,,,0.0,,Tue Jan 01 00:00:00 EST 2013,Tue Jan 01 00:00:00 EST 2013,,0,0,0
43069,24.7925,11,0.0,0,0.0,0.0,0.0,0.0,-1,-1,0.0,740.5833333,12,0.0,0,0.0,0.0,0.0,0.0,8.0,5.0,Rear-Wheel Drive,3800,(FFS),-1,5800,0,Regular,Regular Gasoline,-1,-1,14,0.0,0,0.0,0.0,0.0,0.0,0,0,1011,0,0,Ford,E150 Club Wagon,N,False,0,0,0,0.0,0.0,0.0,0.0,Automatic 4-spd,13.0,0.0,19.0,0.0,Vans,1985,-16250,,,,,,,,,,,0.0,,Tue Jan 01 00:00:00 EST 2013,Tue Jan 01 00:00:00 EST 2013,,0,0,0
43070,27.04636364,10,0.0,0,0.0,0.0,0.0,0.0,-1,-1,0.0,807.9090909,11,0.0,0,0.0,0.0,0.0,0.0,8.0,5.8,Rear-Wheel Drive,3920,,-1,6300,0,Regular,Regular Gasoline,-1,-1,12,0.0,0,0.0,0.0,0.0,0.0,0,0,1012,0,0,Ford,E150 Club Wagon,N,False,0,0,0,0.0,0.0,0.0,0.0,Automatic 3-spd,12.0,0.0,16.6667,0.0,Vans,1985,-18750,,,,,,,,,,,0.0,,Tue Jan 01 00:00:00 EST 2013,Tue Jan 01 00:00:00 EST 2013,,0,0,0
43071,19.834,14,0.0,0,0.0,0.0,0.0,0.0,-1,-1,0.0,592.4666667,15,0.0,0,0.0,0.0,0.0,0.0,6.0,4.3,Rear-Wheel Drive,4851,,-1,4600,0,Regular,Regular Gasoline,-1,-1,16,0.0,0,0.0,0.0,0.0,0.0,0,0,1013,0,0,GMC,G15/25 Rally 2WD,N,False,0,0,0,0.0,0.0,0.0,0.0,Automatic 3-spd,17.7778,0.0,22.0,0.0,Vans,1985,-10250,,,,,,,,,,,0.0,,Tue Jan 01 00:00:00 EST 2013,Tue Jan 01 00:00:00 EST 2013,,0,0,0
43072,18.594375,15,0.0,0,0.0,0.0,0.0,0.0,-1,-1,0.0,555.4375,16,0.0,0,0.0,0.0,0.0,0.0,6.0,4.3,Rear-Wheel Drive,4853,,-1,4350,0,Regular,Regular Gasoline,-1,-1,17,0.0,0,0.0,0.0,0.0,0.0,0,0,1014,0,0,GMC,G15/25 Rally 2WD,N,False,0,0,0,0.0,0.0,0.0,0.0,Automatic 4-spd,18.0,0.0,24.0,0.0,Vans,1985,-9000,,,,,,,,,,,0.0,,Tue Jan 01 00:00:00 EST 2013,Tue Jan 01 00:00:00 EST 2013,,0,0,0
43073,19.834,14,0.0,0,0.0,0.0,0.0,0.0,-1,-1,0.0,592.4666667,15,0.0,0,0.0,0.0,0.0,0.0,6.0,4.3,Rear-Wheel Drive,4852,,-1,4600,0,Regular,Regular Gasoline,-1,-1,17,0.0,0,0.0,0.0,0.0,0.0,0,0,1015,0,0,GMC,G15/25 Rally 2WD,N,False,0,0,0,0.0,0.0,0.0,0.0,Manual 3-spd,17.0,0.0,23.0,0.0,Vans,1985,-10250,,,,,,,,,,,0.0,,Tue Jan 01 00:00:00 EST 2013,Tue Jan 01 00:00:00 EST 2013,,0,0,0
43074,24.7925,11,0.0,0,0.0,0.0,0.0,0.0,-1,-1,0.0,740.5833333,12,0.0,0,0.0,0.0,0.0,0.0,8.0,5.0,Rear-Wheel Drive,4861,(GM-CHEV),-1,5800,0,Regular,Regular Gasoline,-1,-1,12,0.0,0,0.0,0.0,0.0,0.0,0,0,1016,0,0,GMC,G15/25 Rally 2WD,N,False,0,0,0,0.0,0.0,0.0,0.0,Automatic 3-spd,14.0,0.0,17.0,0.0,Vans,1985,-16250,,,,,,,,,,,0.0,,Tue Jan 01 00:00:00 EST 2013,Tue Jan 01 00:00:00 EST 2013,,0,0,0
43075,21.25071429,12,0.0,0,0.0,0.0,0.0,0.0,-1,-1,0.0,634.7857143,14,0.0,0,0.0,0.0,0.0,0.0,8.0,5.0,Rear-Wheel Drive,4860,(GM-CHEV),-1,4950,0,Regular,Regular Gasoline,-1,-1,16,0.0,0,0.0,0.0,0.0,0.0,0,0,1017,0,0,GMC,G15/25 Rally 2WD,N,False,0,0,0,0.0,0.0,0.0,0.0,Automatic 4-spd,15.0,0.0,22.0,0.0,Vans,1985,-12000,,,,,,,,,,,0.0,,Tue Jan 01 00:00:00 EST 2013,Tue Jan 01 00:00:00 EST 2013,,0,0,0
43076,22.88538462,11,0.0,0,0.0,0.0,0.0,0.0,-1,-1,0.0,683.6153846,13,0.0,0,0.0,0.0,0.0,0.0,8.0,5.7,Rear-Wheel Drive,4870,(350 V8),-1,5350,0,Regular,Regular Gasoline,-1,-1,16,0.0,0,0.0,0.0,0.0,0.0,0,0,1018,0,0,GMC,G15/25 Rally 2WD,N,False,0,0,0,0.0,0.0,0.0,0.0,Automatic 4-spd,14.0,0.0,22.0,0.0,Vans,1985,-14000,,,,,,,,,,,0.0,,Tue Jan 01 00:00:00 EST 2013,Tue Jan 01 00:00:00 EST 2013,,0,0,0
43077,19.84416667,15,0.0,0,0.0,0.0,0.0,0.0,-1,-1,0.0,565.5555556,18,0.0,0,0.0,0.0,0.0,0.0,8.0,6.2,Rear-Wheel Drive,4883,,-1,4600,0,Diesel,Diesel,-1,-1,22,0.0,0,0.0,0.0,0.0,0.0,0,0,1019,0,0,GMC,G15/25 Rally 2WD,N,False,0,0,0,0.0,0.0,0.0,0.0,Automatic 4-spd,19.0,0.0,30.0,0.0,Vans,1985,-10250,,,,,Diesel,,,,,,0.0,,Tue Jan 01 00:00:00 EST 2013,Tue Jan 01 00:00:00 EST 2013,,0,0,0
43078,21.01147059,16,0.0,0,0.0,0.0,0.0,0.0,-1,-1,0.0,598.8235294,17,0.0,0,0.0,0.0,0.0,0.0,8.0,6.2,Rear-Wheel Drive,4883,,-1,4900,0,Diesel,Diesel,-1,-1,19,0.0,0,0.0,0.0,0.0,0.0,0,0,1020,0,0,GMC,G15/25 Rally 2WD,N,False,0,0,0,0.0,0.0,0.0,0.0,Manual 4-spd,20.0,0.0,26.9231,0.0,Vans,1985,-11750,,,,,Diesel,,,,,,0.0,,Tue Jan 01 00:00:00 EST 2013,Tue Jan 01 00:00:00 EST 2013,,0,0,0
43079,27.04636364,10,0.0,0,0.0,0.0,0.0,0.0,-1,-1,0.0,807.9090909,11,0.0,0,0.0,0.0,0.0,0.0,8.0,5.7,Rear-Wheel Drive,4870,(350 V8),-1,6300,0,Regular,Regular Gasoline,-1,-1,12,0.0,0,0.0,0.0,0.0,0.0,0,0,1021,0,0,GMC,G35 Rally 2WD,N,False,0,0,0,0.0,0.0,0.0,0.0,Automatic 4-spd,12.0,0.0,17.0,0.0,Vans,1985,-18750,,,,,,,,,,,0.0,,Tue Jan 01 00:00:00 EST 2013,Tue Jan 01 00:00:00 EST 2013,,0,0,0
43080,14.8755,18,0.0,0,0.0,0.0,0.0,0.0,-1,-1,0.0,444.35,20,0.0,0,0.0,0.0,0.0,0.0,4.0,2.5,Rear-Wheel Drive,4808,(FFS),-1,3450,0,Regular,Regular Gasoline,-1,-1,24,0.0,0,0.0,0.0,0.0,0.0,0,0,1022,0,0,GMC,Safari 2WD (passenger),N,False,0,0,0,0.0,0.0,0.0,0.0,Automatic 4-spd,23.0,0.0,33.0,0.0,Vans,1985,-4500,,,,,,,,,,,0.0,,Tue Jan 01 00:00:00 EST 2013,Tue Jan 01 00:00:00 EST 2013,,0,0,0
43081,14.16714286,19,0.0,0,0.0,0.0,0.0,0.0,-1,-1,0.0,423.1904762,21,0.0,0,0.0,0.0,0.0,0.0,4.0,2.5,Rear-Wheel Drive,4808,(FFS),-1,3300,0,Regular,Regular Gasoline,-1,-1,24,0.0,0,0.0,0.0,0.0,0.0,0,0,1023,0,0,GMC,Safari 2WD (passenger),N,False,0,0,0,0.0,0.0,0.0,0.0,Manual 4-spd,24.0,0.0,33.0,0.0,Vans,1985,-3750,,SIL,,,,,,,,,0.0,,Tue Jan 01 00:00:00 EST 2013,Tue Jan 01 00:00:00 EST 2013,,0,0,0
43082,13.52318182,19,0.0,0,0.0,0.0,0.0,0.0,-1,-1,0.0,403.9545455,22,0.0,0,0.0,0.0,0.0,0.0,4.0,2.5,Rear-Wheel Drive,4807,(FFS),-1,3150,0,Regular,Regular Gasoline,-1,-1,26,0.0,0,0.0,0.0,0.0,0.0,0,0,1024,0,0,GMC,Safari 2WD (passenger),N,False,0,0,0,0.0,0.0,0.0,0.0,Manual 5-spd,24.4444,0.0,36.0,0.0,Vans,1985,-3000,,SIL,,,,,,,,,0.0,,Tue Jan 01 00:00:00 EST 2013,Tue Jan 01 00:00:00 EST 2013,,0,0,0
43083,17.50058824,15,0.0,0,0.0,0.0,0.0,0.0,-1,-1,0.0,522.7647059,17,0.0,0,0.0,0.0,0.0,0.0,6.0,4.3,Rear-Wheel Drive,4853,,-1,4100,0,Regular,Regular Gasoline,-1,-1,20,0.0,0,0.0,0.0,0.0,0.0,0,0,1025,0,0,GMC,Safari 2WD (passenger),N,False,0,0,0,0.0,0.0,0.0,0.0,Automatic 4-spd,19.0,0.0,27.0,0.0,Vans,1985,-7750,,,,,,,,,,,0.0,,Tue Jan 01 00:00:00 EST 2013,Tue Jan 01 00:00:00 EST 2013,,0,0,0
43084,18.594375,15,0.0,0,0.0,0.0,0.0,0.0,-1,-1,0.0,555.4375,16,0.0,0,0.0,0.0,0.0,0.0,6.0,4.3,Rear-Wheel Drive,4850,,-1,4350,0,Regular,Regular Gasoline,-1,-1,19,0.0,0,0.0,0.0,0.0,0.0,0,0,1026,0,0,GMC,Safari 2WD (passenger),N,False,0,0,0,0.0,0.0,0.0,0.0,Manual 4-spd,18.0,0.0,26.9231,0.0,Vans,1985,-9000,,,,,,,,,,,0.0,,Tue Jan 01 00:00:00 EST 2013,Tue Jan 01 00:00:00 EST 2013,,0,0,0
43085,17.50058824,15,0.0,0,0.0,0.0,0.0,0.0,-1,-1,0.0,522.7647059,17,0.0,0,0.0,0.0,0.0,0.0,6.0,4.3,Rear-Wheel Drive,4854,,-1,4100,0,Regular,Regular Gasoline,-1,-1,20,0.0,0,0.0,0.0,0.0,0.0,0,0,1027,0,0,GMC,Safari 2WD (passenger),N,False,0,0,0,0.0,0.0,0.0,0.0,Manual 5-spd,19.0,0.0,28.2051,0.0,Vans,1985,-7750,,,,,,,,,,,0.0,,Tue Jan 01 00:00:00 EST 2013,Tue Jan 01 00:00:00 EST 2013,,0,0,0
43086,14.8755,19,0.0,0,0.0,0.0,0.0,0.0,-1,-1,0.0,444.35,20,0.0,0,0.0,0.0,0.0,0.0,4.0,2.0,Rear-Wheel Drive,57080,(FFS),-1,3450,0,Regular,Regular Gasoline,-1,-1,22,0.0,0,0.0,0.0,0.0,0.0,0,0,1028,0,0,Toyota,Van 2WD,Y,False,0,0,0,0.0,0.0,0.0,0.0,Automatic 4-spd,23.3333,0.0,30.0,0.0,Vans,1985,-4500,,,,,,,,,,,0.0,,Tue Jan 01 00:00:00 EST 2013,Tue Jan 01 00:00:00 EST 2013,,0,0,0
43087,14.16714286,20,0.0,0,0.0,0.0,0.0,0.0,-1,-1,0.0,423.1904762,21,0.0,0,0.0,0.0,0.0,0.0,4.0,2.0,Rear-Wheel Drive,57080,(FFS),-1,3300,0,Regular,Regular Gasoline,-1,-1,23,0.0,0,0.0,0.0,0.0,0.0,0,0,1029,0,0,Toyota,Van 2WD,N,False,0,0,0,0.0,0.0,0.0,0.0,Manual 5-spd,25.0,0.0,32.0,0.0,Vans,1985,-3750,,,,,,,,,,,0.0,,Tue Jan 01 00:00:00 EST 2013,Tue Jan 01 00:00:00 EST 2013,,0,0,0
43088,18.594375,15,0.0,0,0.0,0.0,0.0,0.0,-1,-1,0.0,555.4375,16,0.0,0,0.0,0.0,0.0,0.0,4.0,1.9,Rear-Wheel Drive,59015,(FFS),-1,4350,0,Regular,Regular Gasoline,-1,-1,17,0.0,0,0.0,0.0,0.0,0.0,0,0,1030,0,0,Volkswagen,Vanagon 2WD,N,False,0,0,0,0.0,0.0,0.0,0.0,Automatic 3-spd,18.0,0.0,24.0,0.0,Vans,1985,-9000,,,,,,,,,,,0.0,,Tue Jan 01 00:00:00 EST 2013,Tue Jan 01 00:00:00 EST 2013,,0,0,0
43089,17.50058824,16,0.0,0,0.0,0.0,0.0,0.0,-1,-1,0.0,522.7647059,17,0.0,0,0.0,0.0,0.0,0.0,4.0,1.9,Rear-Wheel Drive,59015,(FFS),-1,4100,0,Regular,Regular Gasoline,-1,-1,18,0.0,0,0.0,0.0,0.0,0.0,0,0,1031,0,0,Volkswagen,Vanagon 2WD,Y,False,0,0,0,0.0,0.0,0.0,0.0,Manual 4-spd,20.0,0.0,25.0,0.0,Vans,1985,-7750,,,,,,,,,,,0.0,,Tue Jan 01 00:00:00 EST 2013,Tue Jan 01 00:00:00 EST 2013,,0,0,0
43090,18.594375,14,0.0,0,0.0,0.0,0.0,0.0,-1,-1,0.0,555.4375,16,0.0,0,0.0,0.0,0.0,0.0,6.0,4.3,4-Wheel or All-Wheel Drive,4941,(FFS)      (MPFI),-1,5050,0,Premium,Premium Gasoline,-1,-1,20,0.0,0,0.0,0.0,0.0,0.0,0,0,10412,0,0,Chevrolet,Astro AWD (cargo),N,False,0,0,0,0.0,0.0,0.0,0.0,Automatic 4-spd,17.7778,0.0,27.0,0.0,Vans,1993,-12500,,CLKUP,,,,,,,,,0.0,,Tue Jan 01 00:00:00 EST 2013,Tue Jan 01 00:00:00 EST 2013,,0,0,0
43091,17.50058824,15,0.0,0,0.0,0.0,0.0,0.0,-1,-1,0.0,522.7647059,17,0.0,0,0.0,0.0,0.0,0.0,6.0,4.3,Rear-Wheel Drive,4841,(FFS)      (MPFI),-1,4750,0,Premium,Premium Gasoline,-1,-1,21,0.0,0,0.0,0.0,0.0,0.0,0,0,10413,0,0,Chevrolet,Astro 2WD (cargo),N,False,0,0,0,0.0,0.0,0.0,0.0,Automatic 4-spd,19.0,0.0,29.0,0.0,Vans,1993,-11000,,CLKUP,,,,,,,,,0.0,,Tue Jan 01 00:00:00 EST 2013,Tue Jan 01 00:00:00 EST 2013,,0,0,0
43092,17.50058824,15,0.0,0,0.0,0.0,0.0,0.0,-1,-1,0.0,522.7647059,17,0.0,0,0.0,0.0,0.0,0.0,6.0,4.3,Rear-Wheel Drive,4942,(FFS),-1,4100,0,Regular,Regular Gasoline,-1,-1,20,0.0,0,0.0,0.0,0.0,0.0,0,0,10414,0,0,Chevrolet,Astro 2WD (cargo),N,False,0,0,0,0.0,0.0,0.0,0.0,Automatic 4-spd,19.0,0.0,27.0,0.0,Vans,1993,-7750,,CLKUP,,,,,,,,,0.0,,Tue Jan 01 00:00:00 EST 2013,Tue Jan 01 00:00:00 EST 2013,,0,0,0
43093,17.50058824,15,0.0,0,0.0,0.0,0.0,0.0,-1,-1,0.0,522.7647059,17,0.0,0,0.0,0.0,0.0,0.0,6.0,4.3,Rear-Wheel Drive,4942,(FFS),-1,4100,0,Regular,Regular Gasoline,-1,-1,20,0.0,0,0.0,0.0,0.0,0.0,0,0,10415,0,0,Chevrolet,G10/20 Van 2WD,Y,False,0,0,0,0.0,0.0,0.0,0.0,Automatic 4-spd,18.0,0.0,27.0,0.0,Vans,1993,-7750,,CLKUP,,,,,,,,,0.0,,Tue Jan 01 00:00:00 EST 2013,Tue Jan 01 00:00:00 EST 2013,,0,0,0
43094,19.834,13,0.0,0,0.0,0.0,0.0,0.0,-1,-1,0.0,592.4666667,15,0.0,0,0.0,0.0,0.0,0.0,8.0,5.0,Rear-Wheel Drive,4850,(FFS),-1,4600,0,Regular,Regular Gasoline,-1,-1,17,0.0,0,0.0,0.0,0.0,0.0,0,0,10416,0,0,Chevrolet,G10/20 Van 2WD,N,False,0,0,0,0.0,0.0,0.0,0.0,Automatic 4-spd,16.0,0.0,23.0769,0.0,Vans,1993,-10250,,CLKUP,,,,,,,,,0.0,,Tue Jan 01 00:00:00 EST 2013,Tue Jan 01 00:00:00 EST 2013,,0,0,0
43095,21.25071429,13,0.0,0,0.0,0.0,0.0,0.0,-1,-1,0.0,634.7857143,14,0.0,0,0.0,0.0,0.0,0.0,8.0,5.7,Rear-Wheel Drive,4862,(350 V8) (FFS),-1,4950,0,Regular,Regular Gasoline,-1,-1,17,0.0,0,0.0,0.0,0.0,0.0,0,0,10417,0,0,Chevrolet,G10/20 Van 2WD,Y,False,0,0,0,0.0,0.0,0.0,0.0,Automatic 4-spd,16.0,0.0,24.0,0.0,Vans,1993,-12000,,CLKUP,,,,,,,,,0.0,,Tue Jan 01 00:00:00 EST 2013,Tue Jan 01 00:00:00 EST 2013,,0,0,0
43096,18.594375,15,0.0,0,0.0,0.0,0.0,0.0,-1,-1,0.0,555.4375,16,0.0,0,0.0,0.0,0.0,0.0,6.0,4.3,Rear-Wheel Drive,4942,(FFS),-1,4350,0,Regular,Regular Gasoline,-1,-1,20,0.0,0,0.0,0.0,0.0,0.0,0,0,10418,0,0,Chevrolet,G30 Van 2WD,N,False,0,0,0,0.0,0.0,0.0,0.0,Automatic 4-spd,18.0,0.0,27.0,0.0,Vans,1993,-9000,,CLKUP,,,,,,,,,0.0,,Tue Jan 01 00:00:00 EST 2013,Tue Jan 01 00:00:00 EST 2013,,0,0,0
43097,21.25071429,13,0.0,0,0.0,0.0,0.0,0.0,-1,-1,0.0,634.7857143,14,0.0,0,0.0,0.0,0.0,0.0,8.0,5.7,Rear-Wheel Drive,4862,(350 V8) (FFS),-1,4950,0,Regular,Regular Gasoline,-1,-1,18,0.0,0,0.0,0.0,0.0,0.0,0,0,10419,0,0,Chevrolet,G30 Van 2WD,N,False,0,0,0,0.0,0.0,0.0,0.0,Automatic 4-spd,16.0,0.0,24.0,0.0,Vans,1993,-12000,,CLKUP,,,,,,,,,0.0,,Tue Jan 01 00:00:00 EST 2013,Tue Jan 01 00:00:00 EST 2013,,0,0,0
43098,21.25071429,13,0.0,0,0.0,0.0,0.0,0.0,-1,-1,0.0,634.7857143,14,0.0,0,0.0,0.0,0.0,0.0,6.0,3.9,Rear-Wheel Drive,2850,(FFS),-1,4950,0,Regular,Regular Gasoline,-1,-1,16,0.0,0,0.0,0.0,0.0,0.0,0,0,10420,0,0,Dodge,B150/B250 Van 2WD,N,False,0,0,0,0.0,0.0,0.0,0.0,Automatic 4-spd,16.0,0.0,22.0,0.0,Vans,1993,-12000,,,,,,,,,,,0.0,,Tue Jan 01 00:00:00 EST 2013,Tue Jan 01 00:00:00 EST 2013,,0,0,0
43099,19.834,14,0.0,0,0.0,0.0,0.0,0.0,-1,-1,0.0,592.4666667,15,0.0,0,0.0,0.0,0.0,0.0,6.0,3.9,Rear-Wheel Drive,2850,(FFS),-1,4600,0,Regular,Regular Gasoline,-1,-1,16,0.0,0,0.0,0.0,0.0,0.0,0,0,10421,0,0,Dodge,B150/B250 Van 2WD,N,False,0,0,0,0.0,0.0,0.0,0.0,Automatic 3-spd,17.0,0.0,22.0,0.0,Vans,1993,-10250,,CLKUP,,,,,,,,,0.0,,Tue Jan 01 00:00:00 EST 2013,Tue Jan 01 00:00:00 EST 2013,,0,0,0
43100,21.25071429,12,0.0,0,0.0,0.0,0.0,0.0,-1,-1,0.0,634.7857143,14,0.0,0,0.0,0.0,0.0,0.0,6.0,3.9,Rear-Wheel Drive,2850,(FFS),-1,4950,0,Regular,Regular Gasoline,-1,-1,17,0.0,0,0.0,0.0,0.0,0.0,0,0,10422,0,0,Dodge,B150/B250 Van 2WD,N,False,0,0,0,0.0,0.0,0.0,0.0,Manual 5-spd,15.0,0.0,24.0,0.0,Vans,1993,-12000,,,,,,,,,,,0.0,,Tue Jan 01 00:00:00 EST 2013,Tue Jan 01 00:00:00 EST 2013,,0,0,0
43101,24.7925,11,0.0,0,0.0,0.0,0.0,0.0,-1,-1,0.0,740.5833333,12,0.0,0,0.0,0.0,0.0,0.0,8.0,5.2,Rear-Wheel Drive,2870,(FFS),-1,5800,0,Regular,Regular Gasoline,-1,-1,13,0.0,0,0.0,0.0,0.0,0.0,0,0,10423,0,0,Dodge,B150/B250 Van 2WD,N,False,0,0,0,0.0,0.0,0.0,0.0,Automatic 3-spd,14.0,0.0,18.0,0.0,Vans,1993,-16250,,,,,,,,,,,0.0,,Tue Jan 01 00:00:00 EST 2013,Tue Jan 01 00:00:00 EST 2013,,0,0,0
